cost,displays,clicks,post_click_conversions,post_click_sales_amount,revenue
0.6893,1722,17,0,0.0,0.6666
6.4414,77934,358,3,228.9203,14.0355
0.0015,1,0,0,0.0,0.0
19.1348,69118,805,20,604.9466,31.562
68.9107,61362,1614,44,3296.0103,63.2802
7.1073,17228,243,1,96.0759,9.5278
61.6643,332329,3654,41,4373.0493,143.2561
0.0088,11,1,0,0.0,0.0392
0.0,1,0,0,0.0,0.0
0.0003,6,0,0,0.0,0.0
0.4663,2257,2,0,0.0,0.1045
0.0312,31,0,0,0.0,0.0
5.266,22823,52,2,25.848,2.7181
0.4311,10619,7,0,0.0,0.3658
0.0258,22,0,0,0.0,0.0
2.3842,39938,94,0,0.0,4.9141
0.0007,1,0,0,0.0,0.0
1.0271,13452,31,0,0.0,1.6204
0.0553,49,0,0,0.0,0.0
8.3867,79430,290,3,83.1853,15.1602
1.4738,7480,10,0,0.0,0.5227
8.9266,10571,88,10,1901.0766,4.5998
3.0966,6567,14,3,185.0791,0.7317
6.0814,22384,30,2,108.5019,1.5681
0.823,12683,19,0,0.0,0.9931
3.8132,5328,36,0,0.0,1.8817
0.3992,794,9,0,0.0,0.4704
0.7431,18770,23,0,0.0,1.2022
2.4709,25378,60,1,117.4794,3.1362
15.5835,20212,248,2,379.3808,12.9658
2.6634,5516,71,1,6.6645,3.7112
3.5421,49384,116,0,0.0,6.0637
0.001,1,0,0,0.0,0.0
1.5463,4818,21,0,0.0,1.0976
0.7436,1268,12,0,0.0,0.6272
0.267,431,1,0,0.0,0.0522
8.1147,29908,81,2,144.1902,4.2358
1.0363,18187,64,0,0.0,3.3456
0.4087,734,10,0,0.0,0.5227
0.0057,19,0,0,0.0,0.0
2.554,51223,99,1,89.4098,5.1748
0.0088,8,0,0,0.0,0.0
2.9186,25752,124,0,0.0,6.4829
1.5289,2815,72,1,67.6911,3.7635
0.0586,113,0,0,0.0,0.0
8.8442,104194,364,5,1106.8216,19.027
0.0294,118,0,0,0.0,0.0
0.0019,5,0,0,0.0,0.0
0.0173,270,0,0,0.0,0.0
0.0046,85,0,0,0.0,0.0
0.0031,8,0,0,0.0,0.0
0.0051,534,0,0,0.0,0.0
0.0249,245,1,0,0.0,0.0522
0.0027,7,0,0,0.0,0.0
0.0159,1323,0,0,0.0,0.0
2.9362,7112,28,0,0.0,1.4635
0.6133,7571,49,0,0.0,2.5612
2.3727,17857,178,0,0.0,9.3042
0.1768,550,3,0,0.0,0.1568
0.1792,187,0,0,0.0,0.0
0.033,48,0,0,0.0,0.0
0.3824,2123,3,1,47.619,0.1568
0.0885,738,6,0,0.0,0.3136
0.1176,87,0,0,0.0,0.0
0.0027,4,0,0,0.0,0.0
0.0627,2844,6,0,0.0,0.3136
0.3321,2165,11,0,0.0,0.5749
0.4581,398,1,0,0.0,0.0522
0.0651,89,2,0,0.0,0.1045
0.2857,6851,21,5,219.3429,1.0976
0.0015,1,0,0,0.0,0.0
2.3109,9089,16,0,0.0,0.8369
1.9326,1866,12,8,427.918,0.6272
1.4189,3590,8,1,118.1197,0.4181
7.3539,33404,61,6,475.6023,3.1885
0.0016,2,0,0,0.0,0.0
0.0025,2,0,0,0.0,0.0
1.1795,13160,42,0,0.0,2.196
0.667,653,7,0,0.0,0.3658
0.1468,423,3,0,0.0,0.1568
3.242,63835,116,0,0.0,6.0634
0.004,3,0,0,0.0,0.0
4.2645,34095,111,0,0.0,5.8024
2.347,2493,34,1,126.6138,1.7772
1.2957,3509,24,0,0.0,1.2545
11.1575,141242,382,3,350.7882,19.9688
0.0096,12,0,0,0.0,0.0
0.0014,8,0,0,0.0,0.0
0.0002,4,0,0,0.0,0.0
0.0443,35,0,0,0.0,0.0
25.6094,19658,140,28,1441.9521,25.0
22.7363,12603,108,57,2711.1101,20.0
187.5083,169506,1269,628,23181.4816,233.0
0.0477,406,1,0,0.0,0.184
0.0186,13,0,0,0.0,0.0
0.5695,2796,10,0,0.0,1.8407
1.1309,2547,13,1,10.3389,2.394
0.7187,440,1,0,0.0,0.184
10.0386,20870,177,13,501.9043,32.587
48.4493,54148,308,76,4713.131,56.0
344.2572,379403,7698,2363,122258.1211,1417.0
28.4897,57409,449,244,13299.3574,82.0
363.3782,178631,1336,709,33022.8498,246.0
0.106,567,4,0,0.0,0.7362
0.8861,1092,17,0,0.0,3.1292
0.1607,344,1,0,0.0,0.184
0.5072,1601,8,0,0.0,1.4725
2.1675,6406,43,0,0.0,7.915
18.3602,21059,609,74,4336.3706,112.107
2.1574,4345,49,6,278.5264,9.0195
14.0626,16071,115,15,1411.4759,21.1735
0.023,10,0,0,0.0,0.0
41.035,40335,195,64,2588.0752,36.0
37.3097,54672,777,306,14971.3036,143.0
3.4813,5897,34,10,673.8192,6.0
311.6438,274612,1495,909,44761.8861,275.0
0.098,375,0,0,0.0,0.0
0.0736,132,2,0,0.0,0.3692
0.0219,34,0,0,0.0,0.0
0.6685,3448,13,0,0.0,2.3929
0.0028,2,0,0,0.0,0.0
2.4727,4107,27,4,127.3643,4.9699
1.2012,1923,74,2,281.4584,13.6212
0.3226,532,1,0,0.0,0.184
15.3637,30231,174,11,829.6496,32.0284
0.4423,1221,2,0,0.0,0.0
0.2165,549,1,1,170.2661,0.0
0.0169,26,0,0,0.0,0.0
1.2415,3102,1,1,45.1238,0.0
0.0025,10,0,0,0.0,0.0
0.0007,2,0,0,0.0,0.0
0.0002,19,0,0,0.0,0.0
0.0129,52,0,0,0.0,0.0
0.0098,25,0,0,0.0,0.0
0.0006,1,0,0,0.0,0.0
0.0416,320,3,0,0.0,0.5522
114.5992,45701,570,406,19919.5674,105.0
0.1804,455,1,0,0.0,0.184
4.1122,4096,58,13,1181.0027,10.6761
8.9915,5296,40,19,746.1236,7.0
15.9719,21639,112,65,3673.4491,20.0
0.2343,336,5,1,21.6284,1.0
26.9115,19949,109,49,2512.5956,20.0
0.0137,61,0,0,0.0,0.0
0.0101,9,0,0,0.0,0.0
0.0362,272,0,0,0.0,0.0
0.2824,531,2,0,0.0,0.3681
0.7478,1064,18,0,0.0,3.3132
0.039,58,3,0,0.0,0.5522
1.3072,2072,14,1,20.5502,2.577
0.0184,14,0,0,0.0,0.0
88.9116,79094,404,141,6338.476,74.0
287.1445,222481,2614,969,45509.945,481.0
14.8689,37249,222,134,5792.6096,41.0
332.6289,377881,1734,711,34484.655,319.0
0.0144,18,0,0,0.0,0.0
0.2108,834,2,0,0.0,0.3681
0.3908,337,3,0,0.0,0.5522
0.0827,209,1,0,0.0,0.184
0.8779,5135,15,2,92.6169,2.7642
5.1747,8709,48,4,177.9051,8.8354
11.3386,9136,154,13,1143.5106,28.3523
1.3273,3366,28,4,176.6691,5.154
18.7733,43777,187,18,2137.7029,34.4235
0.0543,25,0,0,0.0,0.0
0.0014,2,0,0,0.0,0.0
0.43,7281,19,0,0.0,0.7496
0.1462,106,0,0,0.0,0.0
4.519,39527,253,3,114.8474,9.9793
0.0007,1,0,0,0.0,0.0
3.7511,20904,358,5,430.5522,14.1272
3.1129,2067,44,0,0.0,1.7355
35.2019,149292,2623,35,2904.4932,103.4684
0.0006,1,0,0,0.0,0.0
1.3206,11557,55,0,0.0,2.1696
16.0963,20060,437,9,1086.7806,17.2385
1.1607,2474,25,0,0.0,0.986
3.0429,25611,102,3,300.0233,4.0232
11.1007,54707,1105,3,206.0471,43.5866
145.5987,166236,9557,106,9453.5543,377.0065
10.5357,21962,573,3,10.9665,22.6036
39.3863,113641,1783,31,3283.7557,70.3374
1.0661,7537,57,0,0.0,2.2485
1.9456,3222,93,0,0.0,3.6682
0.0562,93,0,0,0.0,0.0
5.3109,56034,266,5,397.8485,10.4925
0.0088,6,0,0,0.0,0.0
9.7558,28064,372,4,429.7617,14.6742
14.7914,23480,1582,16,1156.6794,62.4158
0.7562,1293,10,0,0.0,0.3944
47.7156,219238,2537,34,8796.785,100.0788
0.0171,120,0,0,0.0,0.0
0.0019,5,0,0,0.0,0.0
0.0006,1,0,0,0.0,0.0
0.0143,480,0,0,0.0,0.0
0.1312,544,11,0,0.0,0.4338
0.0721,183,0,0,0.0,0.0
0.0032,5,0,0,0.0,0.0
0.2091,2327,10,0,0.0,0.3944
2.2294,10275,172,1,313.813,6.7845
18.1697,37920,1423,30,2568.4599,56.1339
0.0986,468,5,0,0.0,0.1972
0.2289,314,1,0,0.0,0.0394
0.0128,19,1,1,47.3326,0.0394
0.3003,4581,28,0,0.0,1.1044
1.4596,3232,32,0,0.0,1.2622
3.8663,4696,83,1,58.7089,3.2747
0.1627,242,17,0,0.0,0.6705
3.0401,16117,198,0,0.0,7.8101
1.8526,13700,64,0,0.0,2.5246
3.9784,3612,72,8,260.0272,2.8399
0.5967,1535,23,0,0.0,0.9072
5.7576,69179,333,18,890.6888,13.1366
0.0145,10,0,0,0.0,0.0
17.5116,66284,1049,5,541.4207,41.3787
62.2005,53952,1673,45,3902.4565,65.9995
6.1771,15532,306,6,435.6646,12.0707
56.0422,302724,3626,59,5667.5864,143.0314
0.0142,15,0,0,0.0,0.0
0.0,1,0,0,0.0,0.0
0.3614,2003,2,0,0.0,0.1051
0.0268,20,0,0,0.0,0.0
3.6769,18139,36,3,127.8865,1.8942
0.293,9176,10,0,0.0,0.5259
0.021,20,0,0,0.0,0.0
1.2738,28544,84,0,0.0,4.4177
0.0036,3,0,0,0.0,0.0
0.6991,11731,19,1,11.7674,0.9992
0.0324,41,0,0,0.0,0.0
4.5719,54961,234,2,62.7057,12.3071
1.1622,6222,15,0,0.0,0.7891
5.6495,6865,51,2,37.0288,2.6824
1.9909,4245,13,1,39.9829,0.6836
3.7511,15946,30,5,704.5599,1.5777
0.4879,8481,28,0,0.0,1.4725
1.9613,2816,21,0,0.0,1.1044
0.1519,306,2,0,0.0,0.1051
0.4107,12557,10,0,0.0,0.5259
1.6137,18337,56,0,0.0,2.9451
7.4609,9855,121,1,30.5076,6.3645
1.2479,2535,18,0,0.0,0.9466
1.9487,32027,88,0,0.0,4.628
1.2058,3877,13,0,0.0,0.684
0.5545,914,12,1,76.6789,0.6311
0.1412,221,2,0,0.0,0.1051
6.075,24883,59,16,1232.0168,3.1029
0.0077,4,0,0,0.0,0.0
0.7679,13874,68,0,0.0,3.5768
0.2726,502,5,0,0.0,0.2629
0.0034,17,0,0,0.0,0.0
1.649,42028,82,1,63.7018,4.3125
0.0014,1,0,0,0.0,0.0
2.1987,20310,105,0,0.0,5.5221
1.0583,1958,49,0,0.0,2.5776
0.0188,46,0,0,0.0,0.0
5.7502,83547,249,1,130.809,13.1045
0.0087,62,0,0,0.0,0.0
0.0015,4,0,0,0.0,0.0
0.0123,220,0,0,0.0,0.0
0.0024,65,0,0,0.0,0.0
0.0007,2,0,0,0.0,0.0
0.0012,123,0,0,0.0,0.0
0.0153,194,1,0,0.0,0.0525
0.0039,10,0,0,0.0,0.0
0.0059,430,0,0,0.0,0.0
1.9486,5119,28,0,0.0,1.4725
0.3515,5648,20,0,0.0,1.0518
1.3517,12231,94,0,0.0,4.9436
0.1293,407,0,0,0.0,0.0
0.093,130,0,0,0.0,0.0
0.0261,39,0,0,0.0,0.0
0.2795,1690,4,1,18.3545,0.2103
0.0462,401,2,0,0.0,0.1054
0.0476,46,0,0,0.0,0.0
0.0003,1,0,0,0.0,0.0
0.0451,2217,4,0,0.0,0.2103
0.2236,1597,9,0,0.0,0.4733
0.1427,158,1,0,0.0,0.0525
0.0221,35,0,0,0.0,0.0
0.2063,5479,8,0,0.0,0.4207
0.0015,1,0,0,0.0,0.0
1.6674,7501,18,2,163.9156,0.9466
1.1106,1075,7,0,0.0,0.3681
0.956,2585,7,0,0.0,0.3681
5.0938,26311,44,8,1683.491,2.3143
0.0016,2,0,0,0.0,0.0
0.001,1,0,0,0.0,0.0
0.7395,9273,33,0,0.0,1.7355
0.3634,345,0,0,0.0,0.0
0.0565,180,3,0,0.0,0.1577
1.923,48055,107,1,54.8927,5.6273
0.0008,1,0,0,0.0,0.0
0.006,5,0,0,0.0,0.0
2.8185,25604,77,0,0.0,4.0495
1.0934,1200,14,0,0.0,0.7362
0.638,1946,17,0,0.0,0.894
6.4349,104240,273,3,227.2098,14.3592
0.004,5,0,0,0.0,0.0
0.0002,1,0,0,0.0,0.0
0.0163,11,0,0,0.0,0.0
23.0823,19662,130,25,1041.7008,24.0
26.0706,14497,112,39,1111.3176,20.0
190.4143,153455,1177,431,19638.7691,218.0
0.0006,1,0,0,0.0,0.0
0.0356,267,0,0,0.0,0.0
0.0534,33,0,0,0.0,0.0
0.4066,2000,7,2,178.3997,1.296
1.199,2444,34,3,85.1002,6.2949
0.6826,402,13,0,0.0,2.4068
8.1016,18394,127,13,1044.7102,23.52
43.6561,51318,265,73,3003.7059,49.0
376.2983,414677,8938,2541,134741.5126,1655.0
27.3412,55879,441,203,9022.7898,81.0
357.8765,153077,1311,603,28457.1158,242.0
0.0939,554,0,0,0.0,0.0
0.9148,1146,14,2,43.3898,2.592
0.1146,259,0,0,0.0,0.0
0.2638,1044,2,0,0.0,0.3702
1.7621,5601,27,3,48.1375,4.9988
19.3387,22068,600,39,1926.4949,111.1134
1.9358,3974,35,5,219.3959,6.48
11.4685,13069,158,19,827.7209,29.2628
0.0237,12,1,0,0.0,0.0
41.5289,40940,184,62,2961.1008,34.0
40.9014,59012,835,381,17638.4572,154.0
3.898,6538,27,4,428.9528,5.0
314.9719,257497,1518,840,41594.4703,281.0
0.0949,346,8,2,153.8641,1.4826
0.1045,177,4,0,0.0,0.7405
0.0138,21,0,0,0.0,0.0
0.6171,2972,8,0,0.0,1.4845
2.419,3981,33,1,8.5524,6.1164
1.356,2140,78,3,65.3901,14.4546
15.6939,28210,187,11,1786.9633,34.632
0.4303,1025,5,1,12.3649,1.0
0.2043,515,0,0,0.0,0.0
0.0091,14,0,0,0.0,0.0
1.5187,2703,8,1,20.2732,1.0
0.0007,4,0,0,0.0,0.0
0.0008,8,0,0,0.0,0.0
0.0251,81,0,0,0.0,0.0
0.0043,11,0,0,0.0,0.0
0.0013,2,0,0,0.0,0.0
0.0358,255,0,0,0.0,0.0
114.7405,42352,597,300,12314.88,110.0
0.159,370,0,0,0.0,0.0
4.3012,3661,51,1,209.8346,9.4423
9.9378,5691,44,19,1025.62,8.0
15.3992,20057,99,23,936.7507,18.0
0.2486,374,4,0,0.0,0.0
27.8951,18687,130,30,1977.87,24.0
0.0436,71,1,0,0.0,0.1851
0.0153,18,1,0,0.0,0.1851
0.0007,2,0,0,0.0,0.0
0.0521,230,1,0,0.0,0.1851
0.2943,491,5,0,0.0,0.9257
0.6474,897,4,1,288.058,0.7405
0.0275,39,0,0,0.0,0.0
0.9458,1823,6,0,0.0,1.1108
0.0491,32,0,0,0.0,0.0
85.9746,79423,421,163,5658.8652,78.0
309.9707,237989,2772,1186,57144.0054,513.0
15.0643,37596,224,79,3672.9842,41.0
338.302,336307,1752,796,40551.6987,324.0
0.0196,19,0,0,0.0,0.0
0.229,692,1,0,0.0,0.1851
0.3279,285,2,0,0.0,0.3702
0.069,176,1,0,0.0,0.1851
0.6313,3797,9,0,0.0,1.6662
0.0015,1,0,0,0.0,0.0
4.1087,8194,48,4,73.37,8.8869
11.0107,8844,137,13,1117.8972,25.3781
1.3113,3329,27,7,297.1565,4.9988
15.7131,39239,219,23,1356.6806,40.5615
0.0008,1,0,0,0.0,0.0
0.0101,9,0,0,0.0,0.0
0.0019,10,0,0,0.0,0.0
0.36,4906,8,0,0.0,0.3173
0.1574,104,0,0,0.0,0.0
3.9565,34140,213,0,0.0,8.4519
3.6232,18105,359,6,110.3884,14.25
3.4748,2222,86,3,278.4363,3.4126
34.0419,137381,3021,38,2558.7527,119.8832
1.1254,8310,50,1,757.4941,1.9858
18.2831,22960,567,7,772.1119,22.5029
1.1178,2396,50,2,72.9997,1.9836
2.7563,21573,104,1,39.5351,4.1267
11.4893,48798,1436,5,353.3444,56.9859
166.2193,189827,12868,150,11347.201,510.6619
10.0232,21320,791,9,871.357,31.3934
35.1771,97862,1950,30,2211.6583,77.3746
1.1176,8323,59,0,0.0,2.3407
2.0568,3292,100,1,123.7292,3.9673
0.069,122,0,0,0.0,0.0
4.9076,51780,263,4,159.4731,10.4349
10.2585,29703,505,7,1023.9433,20.041
15.8565,25023,1894,13,681.915,75.1773
0.703,1162,16,0,0.0,0.6347
47.9158,210189,2708,40,2290.524,107.4675
0.0125,119,0,0,0.0,0.0
0.0015,4,0,0,0.0,0.0
0.0127,378,0,0,0.0,0.0
0.1356,658,11,0,0.0,0.4371
0.0547,138,0,0,0.0,0.0
0.0039,6,0,0,0.0,0.0
0.1584,2020,6,0,0.0,0.238
2.1416,9502,154,0,0.0,6.1104
18.242,37116,1269,8,1179.428,50.3524
0.0792,439,5,0,0.0,0.1983
0.2393,338,6,0,0.0,0.238
0.0119,22,1,0,0.0,0.0396
0.2818,4208,11,0,0.0,0.4364
1.4803,3568,52,1,226.31,2.0659
3.7694,4710,107,0,0.0,4.2465
0.2208,337,28,0,0.0,1.1108
3.4453,15803,192,3,61.1057,7.6216
1.9214,11596,101,0,0.0,4.0084
4.2335,4013,84,0,0.0,3.3325
0.6118,1639,19,0,0.0,0.7538
4.9434,61809,271,4,190.3962,10.7554
0.0075,5,0,0,0.0,0.0
19.1918,63611,1131,11,1014.6597,44.8811
68.3523,59813,2301,44,4068.1421,91.3159
5.7312,14339,312,5,665.4223,12.3868
53.9867,272279,3826,53,4005.6724,151.8177
0.0056,7,0,0,0.0,0.0
0.0,1,0,0,0.0,0.0
0.002,5,0,0,0.0,0.0
0.3234,1982,8,0,0.0,0.4241
0.0166,17,0,0,0.0,0.0
3.4891,16925,40,6,594.759,2.1178
0.1964,5518,4,0,0.0,0.2115
0.0167,16,0,0,0.0,0.0
0.934,21421,54,1,105.7438,2.8565
0.0031,3,0,0,0.0,0.0
0.5753,9157,27,0,0.0,1.4301
0.0331,30,0,0,0.0,0.0
4.0233,46752,174,1,68.4209,9.211
1.0298,5422,13,2,62.4729,0.6876
6.0918,6972,75,29,1325.1623,3.9692
1.5946,3438,15,2,480.0659,0.7934
3.0,12874,21,0,0.0,1.1137
0.2934,4394,9,0,0.0,0.476
1.9022,2641,26,0,0.0,1.3753
0.0697,152,2,0,0.0,0.1057
0.305,9343,8,0,0.0,0.4241
1.0861,11536,47,0,0.0,2.4862
6.9824,8936,107,0,0.0,5.661
0.6051,1340,16,0,0.0,0.8463
1.3868,23976,51,1,104.4742,2.6978
1.0704,3789,3,0,0.0,0.1586
0.4712,782,11,0,0.0,0.5818
0.1696,270,0,0,0.0,0.0
5.6828,23000,80,11,8457.505,4.2337
0.002,1,0,0,0.0,0.0
0.6138,13754,68,0,0.0,3.598
0.2759,481,13,0,0.0,0.6876
0.0021,8,0,0,0.0,0.0
1.3768,35709,107,0,0.0,5.661
0.0086,7,0,0,0.0,0.0
1.7706,19688,134,0,0.0,7.0922
0.9357,1703,42,0,0.0,2.2236
0.0233,53,2,0,0.0,0.1057
4.6217,69975,204,1,59.1244,10.7931
0.0103,63,1,0,0.0,0.0528
0.0003,1,0,0,0.0,0.0
0.0089,184,0,0,0.0,0.0
0.0023,67,0,0,0.0,0.0
0.0007,2,0,0,0.0,0.0
0.001,109,0,0,0.0,0.0
0.0109,170,0,0,0.0,0.0
0.0007,2,0,0,0.0,0.0
0.0043,378,1,0,0.0,0.0528
1.8621,4937,18,2,399.9568,0.9531
0.2677,4804,25,0,0.0,1.3234
1.0956,10456,125,0,0.0,6.6122
0.1235,423,1,0,0.0,0.0528
0.0839,130,1,0,0.0,0.0528
0.0265,43,0,0,0.0,0.0
0.2315,1531,2,0,0.0,0.1067
0.0397,349,1,0,0.0,0.0528
0.0462,42,0,0,0.0,0.0
0.0363,1905,4,0,0.0,0.2115
0.1871,1325,12,0,0.0,0.6347
0.1176,145,0,0,0.0,0.0
0.0267,38,1,0,0.0,0.0528
0.1684,4520,13,0,0.0,0.6876
1.4697,6688,10,1,9.6539,0.5289
1.1562,1153,3,0,0.0,0.1586
0.8051,2152,2,0,0.0,0.1057
4.4939,23149,29,3,24.7719,1.535
0.0008,1,0,0,0.0,0.0
0.4324,5009,19,0,0.0,1.005
0.346,342,1,0,0.0,0.0528
0.0394,122,1,0,0.0,0.0528
1.4179,37088,77,0,0.0,4.0731
0.006,4,0,0,0.0,0.0
1.9847,17012,75,0,0.0,3.9683
1.0596,1123,10,1,167.0795,0.5289
0.405,1253,14,1,16.9274,0.7405
4.8956,81552,227,1,43.4135,12.0108
0.0016,2,0,0,0.0,0.0
0.0001,1,0,0,0.0,0.0
0.0003,1,0,0,0.0,0.0
0.0308,19,0,0,0.0,0.0
23.5782,20133,133,31,1622.7716,25.0
28.8462,15529,138,30,1656.7822,26.0
193.2542,156190,1159,644,31853.8991,218.0
0.0415,380,1,0,0.0,0.1884
0.0193,11,0,0,0.0,0.0
0.4026,2059,7,1,56.8864,1.3194
0.0017,1,0,0,0.0,0.0
1.211,2411,9,3,333.1322,1.6964
0.8656,477,6,1,95.448,1.1309
8.8901,17344,117,4,290.6702,22.0527
46.6034,51060,253,65,4317.6011,47.0
388.0134,426231,10211,2790,151762.9474,1924.0
27.306,55374,494,171,9224.9505,93.0
390.7116,153240,1585,706,37998.147,298.0
0.0664,402,1,0,0.0,0.1884
0.8649,1134,12,0,0.0,2.2619
0.1086,244,3,0,0.0,0.5654
0.2564,953,0,0,0.0,0.0
1.8543,4929,22,0,0.0,4.1469
20.5663,23202,817,75,3373.6118,154.0051
1.7707,3660,45,2,419.8823,8.4824
11.1002,11590,109,11,629.5745,20.5464
0.0853,44,0,0,0.0,0.0
42.3415,40847,221,146,6038.6063,41.0
42.5293,60266,931,307,18440.9835,175.0
3.8079,6404,37,17,771.5549,7.0
338.358,263128,1657,705,39268.4984,312.0
0.0707,277,1,0,0.0,0.1884
0.0832,145,1,0,0.0,0.1884
0.0124,19,0,0,0.0,0.0
0.4232,2406,15,3,336.5555,2.8276
0.0108,6,0,0,0.0,0.0
2.0694,3481,34,2,257.4093,6.4089
1.6768,2548,80,0,0.0,15.08
0.2922,463,6,0,0.0,1.1309
12.9633,26205,201,16,904.6489,37.8883
0.5804,1233,4,3,113.6382,0.0
0.2912,721,0,0,0.0,0.0
0.0079,12,0,0,0.0,0.0
1.5708,2842,0,0,0.0,0.0
0.0011,5,0,0,0.0,0.0
0.0008,2,0,0,0.0,0.0
0.0001,7,0,0,0.0,0.0
0.0536,89,0,0,0.0,0.0
0.027,67,0,0,0.0,0.0
0.0799,351,0,0,0.0,0.0
118.2585,43972,711,367,20601.4397,134.0
0.0652,282,1,0,0.0,0.1885
3.6903,3535,51,15,476.0956,9.6134
9.9975,5952,45,10,566.6426,8.0
16.399,20705,122,36,2289.4014,23.0
0.3527,491,7,6,356.2638,1.0
29.6521,19243,145,69,2680.0708,27.0
0.0094,45,0,0,0.0,0.0
0.013,18,0,0,0.0,0.0
0.0011,2,0,0,0.0,0.0
0.0182,197,0,0,0.0,0.0
0.3432,492,3,0,0.0,0.5654
0.6783,973,9,0,0.0,1.6964
0.0155,23,0,0,0.0,0.0
0.8064,1565,9,1,30.5772,1.6964
0.0637,41,0,0,0.0,0.0
93.103,82694,409,134,8748.9324,77.0
315.8673,238511,2776,938,49051.1992,523.0
14.1095,34460,244,143,4646.128,46.0
330.2588,301747,1471,589,27806.5963,277.0
0.0112,14,0,0,0.0,0.0
0.1268,716,2,0,0.0,0.3769
0.4539,357,6,0,0.0,1.1309
0.0535,130,1,0,0.0,0.1884
0.4485,2615,8,0,0.0,1.5079
0.0036,2,0,0,0.0,0.0
4.398,7999,43,1,98.0743,8.1055
12.2499,9632,148,13,1227.1031,27.8981
1.0725,2660,22,1,42.5335,4.1469
13.9105,31173,165,17,1155.0838,31.1023
0.0048,6,0,0,0.0,0.0
0.0731,6,0,0,0.0,0.0
0.4919,6082,29,0,0.0,1.1713
0.1988,152,7,0,0.0,0.2827
4.69,39686,238,2,198.1936,9.6134
0.0067,5,0,0,0.0,0.0
4.7952,21765,359,2,68.4237,14.5006
4.9496,3066,66,5,216.0349,2.6659
41.8359,158978,2849,52,5025.9752,115.0786
1.5469,10193,60,2,48.9302,2.4236
23.658,28693,683,7,401.1217,27.5878
1.387,2936,77,1,257.8402,3.1102
3.2344,24411,145,2,136.9316,5.8569
14.6985,56947,1311,6,304.1187,52.9551
212.8815,239451,14566,244,15729.924,588.3629
12.3021,25902,1076,19,1644.7297,43.4623
46.0516,110582,2096,32,1599.8785,84.664
0.0055,2,0,0,0.0,0.0
1.3455,9515,42,0,0.0,1.6965
3.1813,4870,143,0,0.0,5.7761
0.0952,151,0,0,0.0,0.0
6.0012,55460,295,5,256.5587,11.9151
0.0148,9,0,0,0.0,0.0
12.1995,34187,529,14,1581.9497,21.368
22.4603,33932,2367,15,2209.9082,95.6105
0.9393,1569,24,1,36.7843,0.9694
59.4457,229795,3368,59,4603.7777,136.0408
0.0207,146,1,0,0.0,0.0403
0.0008,2,0,0,0.0,0.0
0.0109,531,0,0,0.0,0.0
0.1499,755,10,0,0.0,0.4039
0.0824,204,2,1,2.6793,0.0807
0.0019,3,0,0,0.0,0.0
0.1938,2210,12,0,0.0,0.4847
2.6347,11358,190,1,17.167,7.6746
23.2393,44308,1518,29,2628.2505,61.3159
0.1252,699,1,0,0.0,0.0403
0.315,445,2,0,0.0,0.0807
0.0342,52,0,0,0.0,0.0
0.4219,5275,17,0,0.0,0.6866
2.0062,4655,86,1,55.514,3.4738
5.1022,6378,128,4,481.6619,5.1703
0.3756,537,30,0,0.0,1.2117
4.3264,18661,204,2,370.6315,8.2401
2.4069,15298,88,0,0.0,3.5545
5.7295,5115,94,4,125.2852,3.7969
0.7406,1838,19,0,0.0,0.7674
4.4924,55513,268,6,126.6855,10.8252
0.0008,1,0,0,0.0,0.0
0.0136,10,0,0,0.0,0.0
25.2292,79769,1147,27,1317.4165,46.3307
90.3459,76558,2699,49,4442.6257,109.02
6.9579,16741,333,6,303.9169,13.4508
56.7289,253716,3401,47,3227.9568,137.3744
0.004,5,0,0,0.0,0.0
0.0005,7,0,0,0.0,0.0
0.3308,2080,4,0,0.0,0.2154
0.0243,26,0,0,0.0,0.0
3.0455,14784,30,4,151.6881,1.6157
0.1883,5551,8,2,1143.6527,0.4308
0.0114,12,0,0,0.0,0.0
0.7894,18495,39,0,0.0,2.1004
0.0097,7,0,0,0.0,0.0
0.5519,9128,27,0,0.0,1.4541
0.0321,39,0,0,0.0,0.0
3.2382,38513,157,2,81.0685,8.4555
0.9594,5102,15,1,303.4243,0.8078
6.0182,6788,64,6,521.7528,3.4468
1.4939,3080,9,1,274.8994,0.4847
2.7228,10674,16,1,67.5128,0.8617
0.2439,3508,5,0,0.0,0.2692
1.7059,2119,14,0,0.0,0.7539
0.0657,136,3,0,0.0,0.1615
0.226,7151,17,0,0.0,0.9155
0.9068,9219,65,0,0.0,3.5007
5.727,7034,111,1,21.5831,5.9781
0.5717,1212,22,0,0.0,1.1848
1.0944,18819,63,0,0.0,3.3929
0.0011,1,0,0,0.0,0.0
0.9978,3648,20,3,77.7559,1.0771
0.4699,765,8,1,7.181,0.4303
0.1169,183,0,0,0.0,0.0
5.5274,22223,75,10,1319.0456,4.0387
0.002,1,0,0,0.0,0.0
0.5283,11957,50,0,0.0,2.6928
0.281,475,7,0,0.0,0.3769
0.0041,8,0,0,0.0,0.0
1.2483,32178,52,0,0.0,2.8005
0.0084,7,0,0,0.0,0.0
1.543,17330,125,1,37.8346,6.7321
0.8008,1419,56,0,0.0,3.016
0.0157,36,1,0,0.0,0.0538
4.3767,64092,200,2,110.4879,10.7714
0.0091,59,0,0,0.0,0.0
0.0004,1,0,0,0.0,0.0
0.007,135,0,0,0.0,0.0
0.0031,63,0,0,0.0,0.0
0.0008,92,0,0,0.0,0.0
