cost,displays,clicks,post_click_conversions,post_click_sales_amount,revenue
0.0033,309,1,0,0.0,0.0563
0.0073,53,1,1,80.5057,0.0545
0.081,144,0,0,0.0,0.0
0.024,30,0,0,0.0,0.0
9.6164,17149,103,13,775.1475,19.0011
18.0447,61696,715,16,2392.5029,27.7287
0.0015,1,0,0,0.0,0.0
252.6148,188353,2090,948,42269.2997,398.0
0.0207,20,1,0,0.0,0.0538
7.5468,4630,84,8,601.7937,9.1386
45.2957,64753,940,332,18629.1885,175.0
10.0333,45660,1037,8,1123.5822,41.6612
5.7502,83547,249,1,130.809,13.1045
0.0281,22,0,0,0.0,0.0
0.0177,29,0,0,0.0,0.0
0.6087,865,9,1,121.9977,1.6823
0.0087,13,0,0,0.0,0.0
0.297,947,9,3,92.6499,0.9913
0.0502,2079,1,0,0.0,0.0538
0.173,424,0,0,0.0,0.0
0.0016,26,0,0,0.0,0.0
41.5739,35961,1123,30,1888.2901,45.9869
0.0039,10,0,0,0.0,0.0
0.0561,126,1,0,0.0,0.1904
0.0923,2919,4,0,0.0,0.2127
1.0469,1647,21,0,0.0,1.1118
0.2336,514,7,0,0.0,1.317
0.0565,103,6,0,0.0,0.3198
0.0317,31,0,0,0.0,0.0
0.3447,609,3,0,0.0,0.5447
0.4211,7277,26,0,0.0,1.4145
271.0924,187630,1208,619,40415.0272,229.0
22.4736,13999,75,51,1421.1265,14.0
0.159,794,1,0,0.0,0.1861
2.2344,2929,27,5,425.0594,3.0
16.4812,58826,850,10,605.3159,34.0507
0.5839,1738,3,1,270.2259,0.1586
1.2738,28544,84,0,0.0,4.4177
5.2236,6325,113,1,248.883,6.1198
0.1762,188,1,0,0.0,0.1093
2.0971,3023,14,7,88.4326,0.7628
0.0029,8,0,0,0.0,0.0
0.0997,244,1,1,11.4831,0.0
146.5379,86856,866,726,33372.9158,92.0
0.4043,4209,33,0,0.0,1.79
0.1185,466,1,0,0.0,0.0533
0.1808,225,4,0,0.0,0.4338
0.1269,418,6,0,0.0,0.3242
0.0,4,0,0,0.0,0.0
1.1138,5545,8,1,22.666,0.4271
0.2638,1044,2,0,0.0,0.3702
0.0799,122,1,0,0.0,0.055
347.9205,361598,7349,3369,170846.5745,1354.0
0.0126,91,0,0,0.0,0.0
8.5414,19143,124,13,1148.4,13.4595
7.4035,27342,98,7,937.1859,5.2266
0.0075,5,0,0,0.0,0.0
6.004,65818,258,4,1064.1491,13.588
0.0889,836,9,0,0.0,0.3655
0.1363,140,0,0,0.0,0.0
77.9749,73806,350,163,10314.3189,65.0
264.6005,207355,1955,1113,47539.9445,371.0
1.3153,2587,15,0,0.0,2.6768
0.1761,697,0,0,0.0,0.0
0.1002,3112,9,0,0.0,0.4822
2.1069,29639,86,1,19.0017,4.7025
6.2321,82063,239,8,488.5069,12.2878
4.9835,6501,102,5,359.4609,4.0095
2.3185,9224,18,0,0.0,0.9696
0.0982,248,0,0,0.0,0.0
275.17,235317,1844,896,77490.5358,332.9273
6.0315,26283,57,8,252.2593,3.0142
209.5279,160417,1206,408,17383.0556,226.0
0.004,6,0,0,0.0,0.0
0.0008,2,0,0,0.0,0.0
0.0584,383,1,0,0.0,0.1089
4.9641,20167,32,6,1833.0731,1.7397
299.0884,234849,3253,1155,47838.2026,588.7281
0.8666,3052,12,0,0.0,1.3099
0.2744,4295,15,0,0.0,0.6093
43.9118,48847,305,43,3552.283,55.0681
0.0008,1,0,0,0.0,0.0
0.4838,847,7,3,141.4545,0.7629
0.0875,469,0,0,0.0,0.0
0.0025,147,0,0,0.0,0.0
0.0099,17,0,0,0.0,0.0
0.7395,9273,33,0,0.0,1.7355
0.0007,1,0,0,0.0,0.0
3.5316,14685,28,0,0.0,1.5265
4.3603,5006,39,3,255.4107,2.0796
0.0035,9,0,0,0.0,0.0
6.3967,17036,95,39,1923.4001,10.0
1.1804,10722,108,0,0.0,5.818
1.1768,2046,16,0,0.0,2.9843
0.9231,2097,6,1,209.1821,0.3281
0.0043,74,22,0,0.0,1.1836
0.1426,3427,13,0,0.0,0.7148
17.7471,34679,257,144,7459.776,48.0
0.0567,148,0,0,0.0,0.0
0.0814,237,0,0,0.0,0.0
0.9421,2345,10,1,48.774,1.8692
3.1627,36657,149,2,157.2563,7.9697
0.148,4055,15,0,0.0,0.7797
0.0751,116,5,1,44.3778,0.954
0.0008,63,0,0,0.0,0.0
0.321,634,5,0,0.0,0.2731
24.8211,20914,146,146,9082.0929,15.0
0.0818,148,0,0,0.0,0.0
0.0011,23,0,0,0.0,0.0
0.0212,15,0,0,0.0,0.0
0.0099,114,1,0,0.0,0.0549
0.0429,65,1,0,0.0,0.1067
0.6996,661,4,0,0.0,0.7611
1.2719,2790,15,2,71.5627,2.8216
0.0012,8,0,0,0.0,0.0
0.0031,8,0,0,0.0,0.0
1.2651,2398,36,9,399.5125,3.8652
0.0565,2602,3,0,0.0,0.1567
0.5257,1135,0,0,0.0,0.0
0.0397,55,0,0,0.0,0.0
0.7332,10271,76,0,0.0,4.0526
0.0035,245,1,0,0.0,0.0546
1.9841,10183,134,3,169.4345,5.4424
0.1069,611,2,0,0.0,0.1076
0.0391,62,1,0,0.0,0.1087
7.3535,26124,55,10,508.3789,2.9599
3.8325,16062,31,2,18.7321,1.652
0.0067,202,0,0,0.0,0.0
0.0631,148,2,0,0.0,0.2152
0.271,207,1,0,0.0,0.0386
0.0007,4,0,0,0.0,0.0
1.4273,13988,53,0,0.0,2.8188
62.7731,51697,232,88,4162.6197,43.0
0.0021,8,0,0,0.0,0.0
0.0206,41,0,0,0.0,0.0
0.1738,820,3,0,0.0,0.5578
0.0025,1,0,0,0.0,0.0
0.0061,9,0,0,0.0,0.0
0.8906,713,11,0,0.0,0.5907
0.4518,709,10,1,47.7272,0.5462
0.5869,7858,46,0,0.0,2.4039
9.0629,26654,285,8,972.3748,11.4875
2.0274,17057,59,0,0.0,3.181
0.0142,6,0,0,0.0,0.0
0.1372,185,2,1,14.5217,0.2169
0.0022,3,0,0,0.0,0.0
7.8961,16483,117,13,1100.0119,12.6938
0.0135,67,0,0,0.0,0.0
0.7478,1064,18,0,0.0,3.3132
0.5671,883,6,0,0.0,0.324
0.1429,383,0,0,0.0,0.0
0.2402,305,3,0,0.0,0.1635
0.1891,837,2,0,0.0,0.1063
0.2565,660,1,0,0.0,0.0542
0.0437,2,0,0,0.0,0.0
0.018,26,0,0,0.0,0.0
0.0153,97,0,0,0.0,0.0
0.0483,83,1,0,0.0,0.0386
34.3716,22327,202,54,2564.416,36.6765
0.2634,1298,1,0,0.0,0.1102
0.3271,3648,49,0,0.0,2.6461
0.6685,1090,29,0,0.0,1.573
0.0553,56,1,0,0.0,0.0546
0.0075,14,0,0,0.0,0.0
0.0016,2,0,0,0.0,0.0
0.7618,12899,26,4,55.9766,1.436
7.7627,25191,91,16,1708.6022,4.8633
0.0007,2,0,0,0.0,0.0
1.4512,1789,6,0,0.0,0.3215
0.0024,3,0,0,0.0,0.0
0.0738,129,6,6,63.2076,1.0974
0.7494,5225,24,0,0.0,1.2837
0.1724,1038,5,0,0.0,0.5317
0.1401,256,0,0,0.0,0.0
0.1953,380,1,0,0.0,0.1898
98.6475,128392,606,571,23058.1474,65.0
1.0172,638,5,0,0.0,0.8937
158.6359,135235,1827,1491,71857.7,199.0
55.4534,218147,2418,52,3069.6793,96.6154
0.0767,504,1,0,0.0,0.1885
0.7489,698,14,0,0.0,1.5031
0.0593,71,0,0,0.0,0.0
1.484,35465,58,0,0.0,3.156
0.2939,193,1,0,0.0,0.1093
1.3266,2134,18,2,31.7378,0.7197
1.4177,6505,21,1,86.7314,1.1578
0.0168,21,0,0,0.0,0.0
0.0013,2,0,0,0.0,0.0
0.1096,119,1,0,0.0,0.1102
0.0172,26,0,0,0.0,0.0
0.037,64,0,0,0.0,0.0
0.105,108,5,0,0.0,0.5424
0.405,1253,14,1,16.9274,0.7405
0.5107,684,9,5,409.1184,1.6797
0.0016,2,0,0,0.0,0.0
0.0141,35,0,0,0.0,0.0
0.3396,596,1,0,0.0,0.1784
1.2143,8698,45,0,0.0,1.8435
0.0186,57,0,0,0.0,0.0
0.0261,39,0,0,0.0,0.0
0.0005,1,0,0,0.0,0.0
0.0985,665,3,0,0.0,0.1652
10.3058,11462,81,40,1109.0462,8.0
10.9602,14292,253,5,361.2609,13.0514
0.0786,148,0,0,0.0,0.0
191.7985,190584,830,437,27000.2596,158.0
0.0008,1,0,0,0.0,0.0
0.0336,75,0,0,0.0,0.0
0.0163,11,0,0,0.0,0.0
0.0637,41,0,0,0.0,0.0
0.012,15,0,0,0.0,0.0
0.0863,220,2,0,0.0,0.3732
1.1376,24874,40,0,0.0,2.0792
0.0304,78,1,0,0.0,0.1091
1.5468,10016,125,0,0.0,6.5864
0.2018,332,7,0,0.0,0.3796
0.1406,599,7,1,44.4315,0.3638
0.0467,207,0,0,0.0,0.0
6.9294,16688,153,4,165.5408,16.7775
0.0215,8,0,0,0.0,0.0
119.6838,42294,628,367,16023.7695,119.0
0.0034,1,0,0,0.0,0.0
0.0191,337,0,0,0.0,0.0
0.7601,710,14,3,225.0573,2.6126
312.8761,333623,8761,2733,131937.9849,1581.9103
0.0831,267,2,0,0.0,0.1115
0.4605,6709,61,0,0.0,3.1787
218.442,248736,12871,177,14019.5709,520.0115
0.0123,530,0,0,0.0,0.0
0.0002,4,0,0,0.0,0.0
296.8451,159698,1497,612,21701.8865,267.1866
80.1078,98046,477,427,18148.1146,51.0
0.0013,35,0,0,0.0,0.0
0.002,1,1,0,0.0,0.1814
5.7288,11099,89,15,606.1068,9.5682
0.0,3,0,0,0.0,0.0
0.4019,3794,24,0,0.0,1.2912
5.7363,55380,192,0,0.0,10.4093
3.8699,18191,26,2,360.1682,1.4043
24.1763,86397,1984,17,875.7781,80.1598
0.6876,2816,10,3,76.955,1.8238
0.0359,20,0,0,0.0,0.0
0.0144,62,0,0,0.0,0.0
0.0522,397,2,0,0.0,0.3701
0.1063,252,0,0,0.0,0.0
2.6077,53572,115,0,0.0,6.1598
0.0004,8,0,0,0.0,0.0
0.0783,60,0,0,0.0,0.0
0.1053,2336,8,0,0.0,0.4215
1.3536,1612,13,0,0.0,0.7087
0.1964,5518,4,0,0.0,0.2115
2.4409,12604,245,0,0.0,9.6317
7.3782,19218,61,7,106.9129,3.3084
0.0195,131,0,0,0.0,0.0
0.4217,704,7,2,90.4305,0.3756
1.1582,2163,5,0,0.0,0.9027
0.3614,2003,2,0,0.0,0.1051
0.0492,74,1,0,0.0,0.0389
0.3228,1594,5,1,15.7233,0.2713
0.0032,4,0,0,0.0,0.0
0.8228,6605,48,0,0.0,2.6153
1.8461,10748,63,0,0.0,2.5175
172.1183,148365,1173,431,22165.6561,220.0
0.0067,18,0,0,0.0,0.0
0.4597,1929,13,0,0.0,2.4853
14.7914,23480,1582,16,1156.6794,62.4158
118.5126,41105,658,361,19591.95,124.0
1.2013,1194,24,0,0.0,1.2856
196.3443,230423,3178,2088,106089.2791,345.0
0.0768,151,3,0,0.0,0.3274
0.4604,743,10,2,78.3913,0.5421
19.948,14805,90,39,1350.8627,17.0
0.0564,146,2,0,0.0,0.0773
2.3147,17294,62,0,0.0,2.4122
0.0016,40,0,0,0.0,0.0
0.0302,71,2,0,0.0,0.2132
0.3234,1982,8,0,0.0,0.4241
0.0456,46,0,0,0.0,0.0
0.1008,172,0,0,0.0,0.0
0.7085,2604,2,0,0.0,0.1089
1.7689,45090,93,0,0.0,4.8601
2.1251,3861,33,17,1457.4813,3.0
0.0015,7,1,0,0.0,0.1834
1.2432,2815,17,4,124.4947,3.1094
0.1456,4515,7,0,0.0,0.3732
0.0594,44,0,0,0.0,0.0
0.0621,135,2,0,0.0,0.2183
0.0154,26,1,0,0.0,0.1895
0.1205,2685,12,0,0.0,0.6509
5.1857,7361,123,2,563.9751,6.566
0.9842,2401,25,3,249.1551,4.7142
14.8465,31947,154,19,890.5523,28.7395
0.9485,4146,9,0,0.0,0.4742
0.0003,1,0,0,0.0,0.0
0.0664,116,0,0,0.0,0.0
39.7128,46089,151,109,5750.3043,27.0
17.3195,41576,122,71,2286.0164,13.0
0.3028,750,12,0,0.0,0.619
1.8739,3881,20,0,0.0,1.0634
0.016,1,0,0,0.0,0.0
0.0015,1,0,0,0.0,0.0
0.057,118,0,0,0.0,0.0
0.3488,6792,39,0,0.0,2.0823
0.0158,14,0,0,0.0,0.0
0.0679,63,0,0,0.0,0.0
0.0,1,0,0,0.0,0.0
0.0266,36,0,0,0.0,0.0
7.1139,97508,639,4,455.2184,24.7217
0.0134,273,2,0,0.0,0.0803
38.1847,54833,912,314,19678.5679,170.0
0.0281,94,0,0,0.0,0.0
0.0008,1,0,0,0.0,0.0
9.9975,5952,45,10,566.6426,8.0
57.5478,61792,567,401,20015.8636,61.0
224.7066,126141,1279,987,36993.2831,142.0
0.3653,384,0,0,0.0,0.0
0.0083,21,0,0,0.0,0.0
0.4941,1017,5,0,0.0,0.2592
0.0007,66,0,0,0.0,0.0
0.3429,1840,6,0,0.0,0.3194
0.014,860,0,0,0.0,0.0
4.7995,24057,42,5,57.1123,2.2391
0.5323,820,11,0,0.0,0.5958
0.036,64,0,0,0.0,0.0
0.0841,112,0,0,0.0,0.0
0.209,308,2,1,16.3062,0.0
4.3735,33234,155,0,0.0,7.9043
0.0853,44,0,0,0.0,0.0
0.0138,96,0,0,0.0,0.0
0.0096,66,0,0,0.0,0.0
0.0167,255,0,0,0.0,0.0
0.1835,467,0,0,0.0,0.0
0.0182,66,0,0,0.0,0.0
0.0008,1,0,0,0.0,0.0
0.0062,48,0,0,0.0,0.0
5.7155,26698,48,1,63.0657,2.579
0.0008,2,0,0,0.0,0.0
0.001,5,0,0,0.0,0.0
0.0017,1,0,0,0.0,0.0
0.0095,6,0,0,0.0,0.0
0.1398,185,0,0,0.0,0.0
0.0002,1,0,0,0.0,0.0
0.4544,449,2,0,0.0,0.2149
24.3648,13661,93,65,5230.5324,17.0
0.0195,1116,0,0,0.0,0.0
0.0602,39,0,0,0.0,0.0
2.1477,3461,3,2,46.4971,0.5408
25.9816,79654,1011,9,1376.0583,40.8474
0.1688,281,8,0,0.0,0.4338
0.5242,2594,7,0,0.0,1.3199
18.1697,37920,1423,30,2568.4599,56.1339
0.6343,8847,27,1,300.5581,1.4413
0.0122,62,0,0,0.0,0.0
0.0241,302,0,0,0.0,0.0
0.2459,3439,12,0,0.0,0.643
3.9809,35610,202,0,0.0,7.9172
3.2445,13457,35,2,35.5871,1.9118
3.3518,12968,19,2,78.2601,1.0011
0.0088,44,0,0,0.0,0.0
0.2221,2372,10,0,0.0,0.5579
0.0075,632,0,0,0.0,0.0
0.0469,66,0,0,0.0,0.0
0.0579,235,0,0,0.0,0.0
2.1323,36169,160,1,126.1879,8.5109
0.5475,5335,24,0,0.0,1.2898
0.0835,176,0,0,0.0,0.0
0.4454,2399,0,0,0.0,0.0
1.199,2444,34,3,85.1002,6.2949
1.8478,35207,90,0,0.0,4.799
13.9677,15749,70,6,1145.1762,13.0
0.0056,7,0,0,0.0,0.0
0.3635,2083,3,2,51.5584,0.5416
0.7039,8138,40,0,0.0,2.17
3.0936,2002,41,1,29.9186,1.6069
6.9775,21026,57,7,1027.1559,3.1132
18.063,34264,202,39,2250.17,36.6705
61.6643,332329,3654,41,4373.0493,143.2561
41.4463,58354,723,292,12988.9276,136.0
3.4453,15803,192,3,61.1057,7.6216
2.2981,22929,78,0,0.0,4.0099
0.0146,298,50,0,0.0,2.701
0.0542,104,0,0,0.0,0.0
33.0356,33545,333,180,8138.2864,36.0
0.0055,4,0,0,0.0,0.0
0.0028,2,0,0,0.0,0.0
0.6162,1838,10,3,119.5506,1.0676
0.145,497,4,0,0.0,0.7461
1.2887,10215,50,1,8.466,1.9597
1.1069,3800,7,0,0.0,0.3723
0.0,1,0,0,0.0,0.0
0.0897,360,0,0,0.0,0.0
0.008,14,0,0,0.0,0.0
0.0004,1,0,0,0.0,0.0
0.0076,10,0,0,0.0,0.0
3.7096,11992,33,2,213.7156,1.7627
0.0076,18,0,0,0.0,0.0
9.6791,78978,456,3,91.7449,17.6422
12.3891,18962,117,43,3057.1073,22.0
0.0438,17,0,0,0.0,0.0
273.259,293233,1688,715,31353.6113,308.7549
0.0003,1,0,0,0.0,0.0
3.7694,4710,107,0,0.0,4.2465
0.4048,7222,25,0,0.0,1.3559
1.9929,3279,14,7,346.0133,1.0
0.1212,260,2,0,0.0,0.1065
0.0366,149,0,0,0.0,0.0
22.4172,31176,518,256,9834.2722,55.0
1.5946,3438,15,2,480.0659,0.7934
0.0013,2,0,0,0.0,0.0
0.4005,1773,2,0,0.0,0.1065
0.1883,302,0,0,0.0,0.0
1.9613,2816,21,0,0.0,1.1044
0.0016,2,0,0,0.0,0.0
0.2441,25,0,0,0.0,0.0
0.0121,17,0,0,0.0,0.0
0.9066,1775,8,1,337.5686,0.4406
0.0431,34,0,0,0.0,0.0
4.4937,8428,26,1,39.7389,4.841
8.5472,15180,124,18,785.7399,13.8176
0.106,567,4,0,0.0,0.7362
0.1517,526,0,0,0.0,0.0
0.0045,2,0,0,0.0,0.0
0.314,1933,2,0,0.0,0.1084
2.7033,20679,237,0,0.0,12.226
0.0016,4,0,0,0.0,0.0
0.0136,300,0,0,0.0,0.0
0.0318,225,2,0,0.0,0.0778
2.6533,4221,25,3,158.8428,4.6872
0.0176,22,0,0,0.0,0.0
3.425,4504,41,1,15.0444,2.1269
0.9711,4953,9,0,0.0,0.4948
0.0078,7,0,0,0.0,0.0
0.603,2102,14,8,791.2675,1.0
0.3038,499,0,0,0.0,0.0
0.0548,97,0,0,0.0,0.0
0.6476,662,17,1,4.1705,3.151
1.1098,2817,42,1,1.3488,1.6341
0.2351,7001,12,0,0.0,0.6464
0.0257,913,4,0,0.0,0.2135
0.119,303,1,0,0.0,0.1092
0.0107,59,0,0,0.0,0.0
0.382,756,7,0,0.0,0.3855
0.0032,4,0,0,0.0,0.0
0.5239,1019,12,0,0.0,0.6695
0.0016,2,0,0,0.0,0.0
0.5437,1448,13,3,242.434,1.5857
0.5735,14535,48,0,0.0,2.6782
6.3915,84657,410,3,134.3374,21.6843
0.7002,10829,24,0,0.0,1.245
2.2461,5960,57,10,499.5185,6.1839
0.0048,33,0,0,0.0,0.0
0.2851,3766,18,0,0.0,0.9763
0.0027,9,0,0,0.0,0.0
0.0062,368,1,0,0.0,0.0522
0.0034,94,4,0,0.0,0.2161
0.2774,394,4,0,0.0,0.0
295.2385,254066,1863,994,46784.7437,335.2514
0.246,400,7,0,0.0,0.3823
0.3285,1170,9,0,0.0,0.9897
1.34,12495,76,0,0.0,4.1162
0.6226,877,10,1,388.5394,0.54
0.0445,83,1,0,0.0,0.1104
0.1095,356,0,0,0.0,0.0
0.1088,507,4,0,0.0,0.1632
0.3725,657,10,0,0.0,0.5331
0.0027,4,0,0,0.0,0.0
0.908,1062,51,0,0.0,2.8167
0.5477,6270,17,0,0.0,0.6595
0.9997,877,5,0,0.0,0.2679
0.5239,5024,28,0,0.0,1.5421
1.1114,10286,86,0,0.0,4.5289
0.7192,1933,27,5,582.6043,1.041
0.0156,10,1,0,0.0,0.0389
11.1659,11802,65,53,2552.9649,7.0
0.0042,456,0,0,0.0,0.0
5.734,12365,140,1,29.0135,7.1386
0.001,35,0,0,0.0,0.0
0.5839,930,0,0,0.0,0.0
0.3594,414,6,0,0.0,0.2326
0.3258,2137,1,0,0.0,0.0533
0.1315,222,1,0,0.0,0.0544
0.0949,346,8,2,153.8641,1.4826
10.104,5929,67,17,950.3901,12.2587
0.0207,25,0,0,0.0,0.0
0.3363,477,4,0,0.0,0.2184
0.0155,23,0,0,0.0,0.0
72.1595,114263,597,299,16466.5911,64.0
0.0351,64,0,0,0.0,0.0
0.6942,2991,6,0,0.0,0.3304
0.1118,194,0,0,0.0,0.0
0.0013,2,0,0,0.0,0.0
0.3493,350,0,0,0.0,0.0
0.0136,19,0,0,0.0,0.0
0.9434,33050,58,0,0.0,3.0543
3.8273,6554,33,18,1541.6556,3.0
0.4279,2026,4,0,0.0,0.2179
0.0003,4,0,0,0.0,0.0
9.2657,11293,311,65,4273.9213,58.7858
0.1513,192,2,0,0.0,0.1045
0.0159,192,0,0,0.0,0.0
0.4996,1412,2,1,49.0902,0.1069
0.0668,93,2,0,0.0,0.1091
20.1854,35972,1350,22,2227.6989,54.4167
0.0769,125,0,0,0.0,0.0
0.0077,116,0,0,0.0,0.0
0.0224,112,0,0,0.0,0.0
0.2565,3129,29,0,0.0,1.5485
0.7687,1172,10,1,38.2888,0.5375
0.7194,3096,7,1,147.6183,1.317
0.0293,125,0,0,0.0,0.0
22.236,42355,183,130,7111.6575,19.0
13.4053,10798,166,32,1343.5467,30.2937
0.265,495,3,0,0.0,0.3269
0.0004,8,0,0,0.0,0.0
12.8249,18518,149,64,3456.6028,28.0
0.1203,461,3,0,0.0,0.158
1.5071,5292,29,2,83.3645,5.4563
1.0537,16597,67,0,0.0,3.4564
5.1453,61329,265,0,0.0,14.4411
0.0008,2,0,0,0.0,0.0
4.1172,7616,48,9,1175.5657,8.7153
0.0001,2,0,0,0.0,0.0
0.0957,155,1,0,0.0,0.0404
11.4468,26894,108,17,1445.4912,19.9232
8.2031,31027,74,10,1258.7878,4.0824
0.2042,321,1,0,0.0,0.0544
0.1627,242,17,0,0.0,0.6705
0.0161,1505,0,0,0.0,0.0
0.0021,55,9,0,0.0,0.4842
0.0023,6,0,0,0.0,0.0
3.2339,2809,48,6,778.3215,1.9295
24.7067,13653,118,45,2174.4324,22.0
0.0008,1,0,0,0.0,0.0
0.0245,16,0,0,0.0,0.0
0.2912,721,0,0,0.0,0.0
0.2963,381,6,1,7.9332,0.6554
0.0042,15,0,0,0.0,0.0
1.1333,2290,9,0,0.0,1.6969
0.39,10612,23,0,0.0,1.2667
0.0104,107,0,0,0.0,0.0
2.2437,4843,21,1,43.0748,3.9599
0.0407,216,0,0,0.0,0.0
0.002,2,0,0,0.0,0.0
33.7622,19511,193,191,11226.2779,20.0
0.0392,368,3,0,0.0,0.1572
0.2385,6192,13,0,0.0,0.6966
0.0432,1220,0,0,0.0,0.0
13.2308,13214,71,30,1087.0351,7.0
0.0553,49,0,0,0.0,0.0
0.2668,1559,1,0,0.0,0.0542
3.1786,30408,142,1,51.6584,5.5656
51.7185,45976,222,89,3306.5671,39.6287
0.0331,164,1,0,0.0,0.1087
0.2761,454,5,0,0.0,0.9297
0.0004,3,0,0,0.0,0.0
6.8843,7846,84,11,392.5332,4.4242
2.4748,39476,100,5,796.6813,5.1418
0.4388,1189,13,0,0.0,1.42
1.4235,3020,14,0,0.0,2.6564
1.8007,3599,46,1,103.6045,2.4948
2.1059,1377,8,4,1312.972,0.4412
0.0171,17,0,0,0.0,0.0
0.242,3866,8,0,0.0,0.4359
0.7436,1268,12,0,0.0,0.6272
2.0089,2015,30,1,33.4155,1.2116
2.3133,6953,14,2,418.2824,0.7593
0.1888,4697,6,0,0.0,0.3234
0.0011,3,0,0,0.0,0.0
0.1131,579,1,0,0.0,0.1902
0.008,10,0,0,0.0,0.0
0.4087,734,10,0,0.0,0.5227
0.0003,1,0,0,0.0,0.0
0.0097,12,0,0,0.0,0.0
0.0012,18,0,0,0.0,0.0
0.0376,24,0,0,0.0,0.0
0.081,3027,3,0,0.0,0.162
8.9944,23749,88,33,1354.0444,16.0
0.2507,377,6,2,24.4217,1.0
2.3289,36208,113,2,278.7893,6.0752
1.2133,3374,19,4,121.1846,2.0834
0.1101,2457,6,0,0.0,0.319
6.8919,10811,970,13,1563.2272,39.3968
10.5769,6181,132,16,1953.2016,14.3312
393.9345,184652,1215,604,32278.8833,224.0
0.2778,1881,7,0,0.0,0.3598
0.0287,15,1,0,0.0,0.0563
2.6398,4354,86,2,141.2879,3.3786
0.0015,3,0,0,0.0,0.0
4.4456,5540,43,6,900.9262,2.3324
0.1631,1003,5,0,0.0,0.2719
0.0115,21,0,0,0.0,0.0
314.1459,261943,1706,849,47394.8517,318.0
0.2077,566,0,0,0.0,0.0
0.0067,10,0,0,0.0,0.0
0.0265,91,1,0,0.0,0.0538
0.0422,7,0,0,0.0,0.0
0.0331,18,0,0,0.0,0.0
0.0199,68,0,0,0.0,0.0
0.3681,4892,14,0,0.0,0.7696
0.0042,424,1,0,0.0,0.0537
0.4318,5255,21,0,0.0,1.147
0.5416,586,6,1,4.1618,0.6464
248.3015,245663,1094,621,27491.7953,204.0
65.7159,73600,651,397,19799.1346,69.0
0.279,415,9,0,0.0,1.6061
0.0038,15,0,0,0.0,0.0
4.398,7999,43,1,98.0743,8.1055
0.1744,2530,6,0,0.0,0.2439
18.0738,20019,516,79,4559.3101,93.1745
0.4442,483,7,0,0.0,1.3062
2.6557,4696,76,33,2215.0406,8.0
1.608,2212,17,1,35.375,0.9216
0.0208,88,0,0,0.0,0.0
0.1295,403,9,1,49.1064,0.3687
0.5564,550,9,1,3.0784,0.9895
1.0596,1123,10,1,167.0795,0.5289
0.4635,403,5,0,0.0,0.2669
2.0343,15696,74,1,105.1911,3.0316
44.644,63626,807,344,16824.1984,152.0
0.0074,6,0,0,0.0,0.0
0.591,5735,18,0,0.0,0.9584
0.0139,61,1,0,0.0,0.1091
0.4049,13246,14,0,0.0,0.7237
3.4707,2554,61,0,0.0,3.2899
0.0304,38,0,0,0.0,0.0
1.3334,3624,22,4,120.4185,4.0609
0.0528,2049,3,0,0.0,0.1595
1.9441,4783,31,3,145.6809,5.845
0.8121,12714,49,2,123.8776,2.6391
63.3157,66987,526,386,20662.0905,56.0
0.0017,3,0,0,0.0,0.0
0.335,1611,4,0,0.0,0.7221
105.3619,92329,2307,55,4426.7497,89.6836
0.3452,8323,15,0,0.0,0.8121
0.0676,38,0,0,0.0,0.0
0.5283,11957,50,0,0.0,2.6928
0.2421,402,5,0,0.0,0.271
0.0,2,0,0,0.0,0.0
2.7388,6282,18,2,238.87,3.2748
0.2728,1077,1,0,0.0,0.1897
0.0074,27,0,0,0.0,0.0
0.0261,65,1,0,0.0,0.1881
2.7314,34376,76,0,0.0,4.1349
9.998,11069,351,37,2194.1157,64.7315
0.1565,784,2,2,27.9475,0.0
6.3236,10009,50,4,109.8751,9.1453
0.6466,1720,10,1,349.0496,1.8901
0.2798,4865,10,0,0.0,0.5266
0.0868,140,1,0,0.0,0.0533
0.0042,11,0,0,0.0,0.0
0.4453,2409,1,0,0.0,0.0532
0.0013,2,0,0,0.0,0.0
0.0012,5,0,0,0.0,0.0
0.1866,219,0,0,0.0,0.0
0.0217,35,1,0,0.0,0.1895
2.5823,4624,38,1,192.4607,2.0291
0.0282,78,0,0,0.0,0.0
0.0364,66,0,0,0.0,0.0
1.0807,1576,14,0,0.0,0.7462
0.0183,30,0,0,0.0,0.0
1.4601,1421,27,0,0.0,1.4395
0.4707,787,27,1,31.8301,1.4511
23.7138,17827,175,22,1201.0775,31.6025
0.9578,1465,3,1,145.3876,0.5398
0.6019,5436,28,0,0.0,1.1312
0.0686,300,1,0,0.0,0.1093
1.0133,5234,10,0,0.0,0.5356
0.878,6685,38,0,0.0,2.0781
0.0646,43,0,0,0.0,0.0
1.1214,1422,18,4,170.6422,3.2122
0.0106,549,0,0,0.0,0.0
0.0235,21,1,0,0.0,0.1834
0.024,61,0,0,0.0,0.0
0.8186,1444,0,0,0.0,0.0
2.4138,18559,118,3,115.9051,4.8152
0.0068,5,0,0,0.0,0.0
0.0049,2,0,0,0.0,0.0
0.2216,312,3,3,199.7807,0.0
47.6149,172704,2199,21,1179.8776,85.0746
0.1712,241,2,0,0.0,0.0819
9.0846,9415,36,33,711.1829,4.0
6.0077,11179,67,54,2218.5244,7.0
74.6662,94752,489,389,22363.6842,52.0
11.1989,9813,62,27,958.532,6.0
